,timeJD,sunPX,sunPY,sunPZ,earthPX,earthPY,earthPZ,scp1X,scp1Y,scp1Z,scv1X,scv1Y,scv1Z,scp2X,scp2Y,scp2Z,scv2X,scv2Y,scv2Z,scp3X,scp3Y,scp3Z,scv3X,scv3Y,scv3Z
1948,2463801.0,-0.005045103675399999,-0.00129151124827,-0.000401089384236,0.4958619486194769,-0.8123154190043351,-0.3519514533205289,0.154689080212,-0.900505900139,-0.398821761381,0.017051528330800002,0.00249257569087,0.0011303830597499999,0.14328374693600002,-0.911181519241,-0.39297139615500004,0.0169726850439,0.0024553092309099996,0.0009120129486010001,0.159394137765,-0.913029709031,-0.38882974562600003,0.0169078977408,0.00248010722515,0.00117802585763
1949,2463802.0,-0.00504689725659,-0.0012974138067300002,-0.00040361003127900005,0.5104842378114613,-0.8044852640759949,-0.3485571353279089,0.17171588017499997,-0.897878970941,-0.39763185081,0.017001223383200002,0.00276114786287,0.00124937704611,0.160233793804,-0.9085925066130001,-0.392001690109,0.0169265757054,0.0027225995614999997,0.0010273561215099999,0.176277226739,-0.910416673987,-0.387595094589,0.016857460253700003,0.0027458282471300006,0.0012912129583699998
1950,2463803.0,-0.00504867930706,-0.00130332095912,-0.0004061330070480001,0.5249611730818198,-0.7964268662943712,-0.345064033642516,0.18868983331099998,-0.894983887632,-0.396323135358,0.0169458374849,0.00302887038695,0.00136798682845,0.1771352343,-0.90573656616,-0.390916775615,0.0168754742753,0.0029891517684600003,0.0011424241875799999,0.19310742112799997,-0.907538334493,-0.38624745164200003,0.0168021113783,0.0030107034078200004,0.00140400426397
1951,2463804.0,-0.00505044980079,-0.0013092326286500001,-0.00040865827646199994,0.5392882495685895,-0.7881424850045666,-0.3414731328171719,0.205605867361,-0.8918215403919999,-0.394896017186,0.0168853882858,0.00329566224915,0.0014861765160799998,0.193983082502,-0.9026144753219999,-0.389716944741,0.016819393337100003,0.00325488724361,0.0012571832333800003,0.2098798182,-0.904395574518,-0.384787228802,0.016741868659700003,0.00327465654089,0.00151636735191
1952,2463805.0,-0.005052208714439999,-0.00131514873606,-0.000411185802888,0.5534610327083307,-0.7796345195161645,-0.3377854694561485,0.222458928504,-0.888392900257,-0.393350934275,0.016819895005299998,0.0035614427526100005,0.0016039103611800002,0.210772365806,-0.899227090068,-0.38840252344099996,0.016758346942100003,0.00351972754079,0.00137159940271,0.22658953345600003,-0.900989354044,-0.38321487044,0.0166767510126,0.0035376117882899996,0.00162826994098
1953,2463806.0,-0.00505395602782,-0.00132106919956,-0.00041371554807100003,0.5674751752747158,-0.7709054950387463,-0.3340021270652146,0.23924398292100002,-0.884699018794,-0.391688360277,0.016749378425700002,0.0038261315438299997,0.00172115277049,0.227498126391,-0.8955753447229999,-0.386973871492,0.0166923506088,0.0037835943989600004,0.00148563890656,0.24323170199299998,-0.89732070875,-0.38153085313199997,0.0166067787142,0.0037994936202199996,0.0017396798997900002
1954,2463807.0,-0.00505569172458,-0.00132699393495,-0.0004162474721050001,0.581326428831268,-0.7619580464784677,-0.330124230328715,0.255956018351,-0.880741027739,-0.389908804357,0.0166738608834,0.00408964863863,0.00183786831679,0.244155422689,-0.89166025177,-0.38543138242200004,0.016621421321,0.0040464097653400005,0.00159926803305,0.259801479863,-0.893390749673,-0.37973568551,0.0165319733973,0.00406022685508,0.0018505652552
1955,2463808.0,-0.005057415792770001,-0.00133292285573,-0.000418781533451,0.5950106497513702,-0.7527949021233543,-0.3261529394872347,0.27259004564399997,-0.876520138617,-0.388012811017,0.0165933662615,0.0043519144481,0.0019540217503900004,0.260739330848,-0.887482901632,-0.383775483428,0.0165455775259,0.00430809581867,0.0017124531574700002,0.276294045426,-0.8892006628479999,-0.377829908094,0.0164523580424,0.00431973667919,0.00196089420074
1956,2463809.0,-0.00505912822565,-0.0013388558734600002,-0.000421317689016,0.6085238008156841,-0.7434188688883504,-0.3220894453491845,0.28914110030400003,-0.872037642333,-0.386000959916,0.01650791998,0.00461284980429,0.0020695780104900002,0.27724494619199996,-0.883044462429,-0.382006635284,0.0164648391313,0.00456857499242,0.00182516075227,0.292704600694,-0.884751708931,-0.375814093124,0.016367956970600003,0.00457794866645,0.0020706351049100003
1957,2463810.0,-0.00506082902233,-0.00134479289813,-0.00042385589431799997,0.6218619499359673,-0.7338328201031623,-0.3179349652266007,0.30560424401700004,-0.867294908739,-0.38387386567599996,0.0164175489865,0.0048723759856700005,0.0021845022365100004,0.293667384683,-0.8783461797069999,-0.38012533224100004,0.016379227503200002,0.00482776999799,0.0019373573970899998,0.309028372665,-0.880045222805,-0.37368884438199995,0.016278795835,0.00483478879781,0.0021797565195
