,JDTimeTCB,sunPX,sunPY,sunPZ,earthPX,earthPY,earthPZ,scp1X,scp1Y,scp1Z,scv1X,scv1Y,scv1Z,scp2X,scp2Y,scp2Z,scv2X,scv2Y,scv2Z,scp3X,scp3Y,scp3Z,scv3X,scv3Y,scv3Z
819,2461873.475,0.001050303748574633,-0.002564332082089394,-0.00106795615484157,-0.9270590008322867,-0.34998165815840004,-0.151656322334122,-0.7668875470485034,-0.5861941165976626,-0.2586203464577278,0.01108626357332374,-0.01204437047049452,-0.005392352162040233,-0.7657508478442706,-0.6047165320707583,-0.2512204557688527,0.01107111260662329,-0.01195564498587011,-0.0051678376058251745,-0.7533345678291136,-0.5991180044700899,-0.2658351846790379,0.01122617686491685,-0.01207080632103153,-0.005078913932593302
820,2461873.5,0.0010503496686276698,-0.002564209139922911,-0.001067904411106944,-0.9269035409562708,-0.3503482740360998,-0.1518152515498408,-0.7666103191049459,-0.5864951716071457,-0.2587551313203677,0.01109197157427162,-0.012040029910038821,-0.005390436679904386,-0.7654740005100634,-0.6050153685806403,-0.2513496290201279,0.011076673794771941,-0.01195127544364188,-0.005166022340122192,-0.7530538431427328,-0.5994197190405748,-0.2659621328561227,0.01123179769113514,-0.0120663589474049,-0.005076940078468341
821,2461873.525,0.001050395582195617,-0.002564086196934956,-0.001067852666863569,-0.9267479112863948,-0.3507148268438124,-0.1519741535183074,-0.7663329484866442,-0.586796118074262,-0.2588898682832619,0.011097677552688309,-0.01203568708128768,-0.005388520182440696,-0.7651970141712953,-0.6053140958248909,-0.2514787568780566,0.01108223297133216,-0.01194690373549465,-0.005164206138156572,-0.7527729779622817,-0.5997213223989462,-0.2660890316751768,0.01123741639036603,-0.01206190935208643,-0.005074965290198079
822,2461873.55,0.001050441489278388,-0.0025639632531258487,-0.001067800922111515,-0.9265921118489926,-0.3510813165184015,-0.1521330282117829,-0.7660554352441751,-0.5870969559423141,-0.2590245573210316,0.01110338150747759,-0.012031341985023609,-0.005386602669994298,-0.7649198888782683,-0.6056127137493722,-0.2516078393192363,0.011087790135315159,-0.0119425298622101,-0.005162389000253089,-0.7524919723409479,-0.6000228144896722,-0.2662158811128513,0.01124303296157838,-0.01205745753594081,-0.005072989568165631
823,2461873.575,0.0010504873898758938,-0.002563840308495909,-0.0010677491768508538,-0.9264361426704188,-0.3514477429967073,-0.1522918756025154,-0.765777779428143,-0.5873976851546238,-0.2591591984083063,0.01110908343754363,-0.01202699462202958,-0.005384684142910523,-0.7646426246813092,-0.6059112222999653,-0.2517368763202725,0.01109334528573252,-0.01193815382457027,-0.005160570926736683,-0.7522108263319448,-0.6003241952572435,-0.2663426811458069,0.01124864740374151,-0.0120530034998331,-0.005071012912754278
824,2461873.6,0.001050533283988044,-0.002563717363045455,-0.001067697431081659,-0.9262800037770492,-0.3518141062155476,-0.1524506956627404,-0.7654999810891798,-0.5876983056545327,-0.2592937915197247,0.01111478334179092,-0.01202264499308901,-0.005382764601534907,-0.7643652216307696,-0.6062096214225711,-0.251865867857779,0.011098898421596141,-0.011933775623357559,-0.0051587519179324475,-0.7519295399885115,-0.6006254646461714,-0.26646943175071397,0.01125425971582515,-0.012048547244628791,-0.005069035324347472
825,2461873.625,0.001050579171614749,-0.002563594416774804,-0.001067645684803999,-0.92612369519528,-0.3521804061117167,-0.1526094883646808,-0.7652220402779444,-0.5879988173854019,-0.2594283366299335,0.01112048121912433,-0.012018293098985791,-0.005380844046213187,-0.7640876797770256,-0.6065079110631099,-0.2519948139083778,0.0111044495419183,-0.011929395259354759,-0.005156931974165644,-0.7516481133639128,-0.6009266226009896,-0.2665961329042525,0.01125986989679947,-0.01204408877119377,-0.005067056803328835
826,2461873.65,0.001050625052755913,-0.002563471469684274,-0.001067593938017945,-0.9259672169515292,-0.3525466426219866,-0.1527682536805469,-0.7649439570451236,-0.5882992202906122,-0.2595628337135886,0.011126177068449079,-0.01201393894050423,-0.005378922477291305,-0.7638099991704781,-0.606806091167522,-0.2521237144486987,0.011109998645711609,-0.01192501273334501,-0.005155111095761688,-0.7513665465114394,-0.6012276690662531,-0.2667227845831119,0.01126547794563509,-0.01203962808039431,-0.00506507735008216
827,2461873.675,0.001050670927411443,-0.002563348521774183,-0.001067542190723566,-0.9258105690722368,-0.3529128156831061,-0.1529269915825367,-0.7646657314414312,-0.5885995143135638,-0.2596972827453543,0.011131870888670741,-0.01200958251842912,-0.0053769998951154006,-0.7635321798615528,-0.607104161681767,-0.2522525694553799,0.01111554573198903,-0.01192062804611183,-0.005153289283046157,-0.7510848394844075,-0.6015286039865385,-0.2668493867639912,0.01127108386130304,-0.01203516517309712,-0.005063096964991404
828,2461873.7,0.001050716795581241,-0.002563225573044847,-0.001067490442920933,-0.9256537515838646,-0.3532789252318013,-0.1530857020428354,-0.7643873635176084,-0.588899699397677,-0.2598316836999035,0.01113756267869525,-0.01200522383354568,-0.005375076300031819,-0.7632542219006995,-0.6074021225518239,-0.2523813789050678,0.01112109079976387,-0.01191624119843912,-0.005151466536344788,-0.7508029923361592,-0.6018294273064443,-0.2669759394235993,0.01127668764277481,-0.01203070005016929,-0.005061115648440701
829,2461873.725,0.001050762657265211,-0.0025631026234965828,-0.001067438694610115,-0.9254967645128968,-0.3536449712047758,-0.1532443850336162,-0.7641088533244238,-0.5891997754863909,-0.2599660365519179,0.011143252437428879,-0.01200086288663961,-0.005373151692387107,-0.7629761253383935,-0.6076999737236918,-0.2525101427744167,0.0111266338480498,-0.01191185219111113,-0.005149642855983481,-0.7505210051200623,-0.6021301389705906,-0.2671024425386543,0.0112822892890223,-0.01202623271247833,-0.0050591334008143465
830,2461873.75,0.001050808512463253,-0.002562979673129705,-0.001067386945791179,-0.92533960788584,-0.3540109535387106,-0.1534030405270398,-0.7638302009126735,-0.5894997425231652,-0.2601003412760878,0.01114894016377829,-0.01199649967849702,-0.005371226072528013,-0.7626978902251343,-0.6079977151433889,-0.2526388610400892,0.01113217487586083,-0.01190746102491249,-0.00514781824228829,-0.7502388778895102,-0.6024307389236191,-0.2672288960858842,0.01128788879901786,-0.012021763160892129,-0.005057150222496814
831,2461873.775,0.001050854361175265,-0.0025628567219445303,-0.0010673351964641939,-0.9251822817292246,-0.3543768721702638,-0.1535616684952546,-0.7635514063331806,-0.5897996004514787,-0.2602345978471121,0.01115462585665048,-0.01199213420990452,-0.005369299440801485,-0.762419516611446,-0.6082953467569533,-0.25276753367875604,0.01113771388221131,-0.0119030677006282,-0.005145992695585436,-0.749956610697922,-0.6027312271101933,-0.2673553000420266,0.011293486171734271,-0.012017291396279021,-0.005055166113872737
832,2461873.8,0.001050900203401144,-0.0025627337699413717,-0.001067283446629228,-0.9250247860696036,-0.3547427270360715,-0.1537202689103968,-0.7632724696367957,-0.5900993492148299,-0.2603688062396985,0.0111603095149528,-0.011987766481649129,-0.005367371797554677,-0.7621410045478774,-0.6085928685104428,-0.2528961606670961,0.011143250866115971,-0.01189867221904364,-0.005144166216201293,-0.7496742035987427,-0.6030316034749984,-0.2674816543838285,0.01129908140614476,-0.012012817419507691,-0.005053181075326923
833,2461873.825,0.001050946039140786,-0.0025626108171205447,-0.001067231696286348,-0.9248671209335536,-0.3551085180727471,-0.1538788417445906,-0.7629933908743968,-0.5903989887567372,-0.2605029664285634,0.01116599113759298,-0.01198339649451834,-0.005365443143134941,-0.7618623540850021,-0.6088902803499346,-0.2530247419817965,0.011148785826589859,-0.01189427458094453,-0.005142338804462401,-0.7493916566454426,-0.6033318679627413,-0.2676079590880468,0.01130467450122297,-0.01200834123144727,-0.005051195107244349
834,2461873.85,0.0010509918683940839,-0.002562487863482364,-0.0010671799454356212,-0.9247092863476759,-0.3554742452168817,-0.154037386969948,-0.762714170096889,-0.5906985190207386,-0.2606370783884317,0.01117167072347908,-0.01197902424930009,-0.005363513477889833,-0.7615835652734181,-0.6091875822215256,-0.2531532775995523,0.01115431876264839,-0.011889874787116991,-0.005140510460695453,-0.7491089698915178,-0.6036320205181506,-0.2677342141314478,0.011310265455943002,-0.012003862832967279,-0.00504920821001016
835,2461873.875,0.001051037691160932,-0.0025623649090271423,-0.001067128194077114,-0.9245512823385952,-0.3558399084050442,-0.1541959045585689,-0.7624348073552049,-0.5909979399503914,-0.2607711420940372,0.01117734827151955,-0.01197464974678277,-0.005361582802167111,-0.7613046381637479,-0.6094847740713326,-0.2532817674970671,0.01115984967330734,-0.0118854728383475,-0.005138681185227307,-0.7488261433904903,-0.6039320610859767,-0.2678604194908076,0.01131585426927936,-0.01199938222493762,-0.005047220384009665
836,2461873.9,0.001051083507441218,-0.0025622419537551923,-0.001067076442210891,-0.9243931089329612,-0.3562055075737813,-0.1543543944825416,-0.7621553027003042,-0.5912972514892733,-0.2609051575201223,0.01118302378062316,-0.01197027298775521,-0.005359651116314732,-0.7610255728066392,-0.6097818558454917,-0.2534102116510522,0.0111653785575828,-0.01188106873542288,-0.005136850978384979,-0.7485431771959073,-0.6042319896109918,-0.2679865751429118,0.011321440940207041,-0.01199489940822864,-0.005045231629628351
837,2461873.925,0.001051129317234834,-0.002562118997666827,-0.0010670246898370189,-0.924234766157448,-0.3565710426596178,-0.154512856713942,-0.7618756561831739,-0.5915964535809815,-0.2610391246414381,0.01118869724969908,-0.01196589397300672,-0.005357718420680858,-0.7607463692527636,-0.6100788274901588,-0.2535386100382276,0.01117090541449124,-0.011876662479130379,-0.005135019840495644,-0.7482600713613419,-0.6045318060379898,-0.2681126810645557,0.01132702546770141,-0.01199041438371104,-0.005043241947251866
838,2461873.95,0.001051175120541664,-0.002561996040762359,-0.0010669729369555641,-0.9240762540387552,-0.3569365135990562,-0.1546712912248348,-0.7615958678548285,-0.5918955461691326,-0.2611730434327444,0.011194368677656809,-0.011961512703327029,-0.005355784715613849,-0.7604670275528176,-0.6103756889515101,-0.253666962635321,0.011176430243049491,-0.01187225407025755,-0.005133187771886636,-0.7479768259403927,-0.6048315103117862,-0.2682387372325443,0.01133260785073832,-0.01198592715225597,-0.005041251337266029
839,2461873.975,0.001051220917361595,-0.0025618730830421,-0.001066921183566589,-0.9239175726036076,-0.3573019203285773,-0.1548296979872724,-0.7613159377663095,-0.5921945291973633,-0.2613069138688097,0.01120003806340622,-0.01195712917950633,-0.005353850001462269,-0.7601875477575223,-0.6106724401757403,-0.2537952694190686,0.01118195304227469,-0.01186784350959237,-0.0051313547728854495,-0.7476934409866841,-0.6051311023772187,-0.2683647436236922,0.011338188088294041,-0.01198143771473494,-0.00503925980005683
