,timeJD,sunPX,sunPY,sunPZ,earthPX,earthPY,earthPZ,scp1X,scp1Y,scp1Z,scv1X,scv1Y,scv1Z,scp2X,scp2Y,scp2Z,scv2X,scv2Y,scv2Z,scp3X,scp3Y,scp3Z,scv3X,scv3Y,scv3Z
35,2461888.0,0.00107587917803201,-0.002492777176582778,-0.0010378100090880449,-0.8091610759313743,-0.5502588942431976,-0.2384784946852925,-0.5835471719923107,-0.7410729515199029,-0.3280776574319631,0.01402798252007473,-0.009167815826880652,-0.004120525002939646,-0.5832286307662977,-0.7582665820962754,-0.3179010372492598,0.01393279644108071,-0.009079094571419132,-0.003966702052146646,-0.5684062563459413,-0.7539770669273202,-0.3305636733005202,0.014102103001882268,-0.009142462400356464,-0.0037879192547952936
36,2461889.0,0.001077557154205931,-0.00248784326198233,-0.001035728917329908,-0.7991106672496056,-0.5629443399308244,-0.2439770252066368,-0.5694326401600375,-0.7501300716328853,-0.33214916359664803,0.01420038559473195,-0.0089459650125927,-0.004022280878297931,-0.5692117256787694,-0.7672355584764181,-0.3218215636833116,0.014100337231006791,-0.008858422166062616,-0.003874160259315707,-0.5542203101215712,-0.7630075012643499,-0.3343024789801264,0.0142690796689494,-0.008917969650549406,-0.003689511587424892
37,2461890.0,0.001079224268676445,-0.002482908728470175,-0.0010336472375359052,-0.7888276018591007,-0.5754658569819261,-0.2494043825398756,-0.5551478008359741,-0.7589639737680991,-0.3361218111606283,0.014368588611635869,-0.00872139089736881,-0.003922812683349829,-0.5550293172934782,-0.7759825648672123,-0.3256489810511829,0.01426379509050095,-0.008635165101331672,-0.003780488326929139,-0.5398695244109297,-0.7718121444386824,-0.3379423404563325,0.01443177417225095,-0.008690891554983376,-0.0035900358725665907
38,2461891.0,0.001080880505019453,-0.002477973662437077,-0.001031565007716699,-0.7783154008324114,-0.5878198182410539,-0.2547590208132259,-0.5406968805448193,-0.7675719678518484,-0.3399943907660435,0.014532538846650109,-0.008494160084187536,-0.003822149909680075,-0.5406855121927898,-0.7845050482552729,-0.3293821724872636,0.0144231229024972,-0.00840938678883617,-0.0036857128551712423,-0.5253582045592572,-0.7803884456607295,-0.3414822048029874,0.01459014037426035,-0.008461297341340235,-0.003489522400182132
39,2461892.0,0.001082525853898172,-0.0024730381519046307,-0.001029482267471924,-0.7675776750050896,-0.6000027272367978,-0.2600394572174513,-0.5260841579029557,-0.7759514308555648,-0.3437657227452162,0.01469218484371873,-0.008264340056966019,-0.0037203224445845257,-0.5261844635136499,-0.792800519395061,-0.3330200478818941,0.01457827467697545,-0.008181151349995463,-0.0035898607546425787,-0.5106907013711992,-0.7887339237107648,-0.344921049524093,0.0147441334955288,-0.008229256917816348,-0.003388001738941386
40,2461893.0,0.001084160312987677,-0.0024681022855092462,-0.001027399057442878,-0.7566181020220663,-0.612011228158817,-0.2652442747952258,-0.5113139623409069,-0.784099807666604,-0.3474346575118774,0.014847476433727469,-0.00803199916021254,-0.0036173605620691022,-0.5115303698143535,-0.8008665535106766,-0.3365615441884211,0.01472920556329351,-0.007950523599977687,-0.003492959239627046,-0.4958714097473091,-0.796846167607884,-0.348257882827482,0.014893710125440619,-0.007994840849996599,-0.00328550472615398
41,2461894.0,0.0010857838866973849,-0.002463166151613981,-0.0010253154188125779,-0.7454404001294969,-0.6238421109031616,-0.2703721225643554,-0.4963906728071289,-0.7920146119385079,-0.3510000759433058,0.014998364752969041,-0.007797206578307516,-0.0035132949136822264,-0.4967274739290975,-0.8087007909815075,-0.34000562572348403,0.01487587186228685,-0.007717569031471359,-0.0033950358212859128,-0.4809047673100431,-0.8047228372557843,-0.35149174388840504,0.015038828232474469,-0.007758120337616366,-0.0031820624576579283
42,2461895.0,0.0010873965857484359,-0.0024582298375682397,-0.001023231392869749,-0.7340482998678332,-0.6354923100039871,-0.2754217125124415,-0.48131871645353996,-0.7996934269203649,-0.3544608897532187,0.015144802261202269,-0.0075600323144194344,-0.003408156519183657,-0.4817800618105508,-0.8163009380115658,-0.3433512844604594,0.015018231038133831,-0.00748235379829078,-0.0032961183007794467,-0.4657952530197414,-0.8123616640652519,-0.354621703102987,0.015179447173971001,-0.007519167191220983,-0.003077706277669337
43,2461896.0,0.001088998426659421,-0.002453293429119316,-0.001021147020644425,-0.7224455154040497,-0.6469588961304835,-0.2803918129867385,-0.4661025673031974,-0.8071339062649062,-0.3578160418552503,0.01528674275929575,-0.007320547169062487,-0.003301976757052675,-0.4666924613606774,-0.8236647672823483,-0.3465975403159904,0.015156241729984232,-0.007244944698816814,-0.0031962347623167783,-0.4505473857810876,-0.8197604515532632,-0.357646862331516,0.015315527705407419,-0.007278053808732044,-0.00297246776859723
44,2461897.0,0.001090589431186293,-0.002448357009968046,-0.00101906234261578,-0.7106357183249605,-0.6582390590264584,-0.2852812381956969,-0.4507467449005425,-0.8143337748149839,-0.3610645067168599,0.0154241414064461,-0.007078822718302982,-0.0031947873548387627,-0.4514690412500502,-0.8307901185890547,-0.3497434414295315,0.01528986376334899,-0.00700540915927469,-0.003095413566134678,-0.4351657230405397,-0.8269170759186085,-0.3605663551315297,0.015447031989180009,-0.007034853151929922,-0.002866378740827531
45,2461898.0,0.001092169625752778,-0.0024434206614533448,-0.001016977398487797,-0.6986225179274977,-0.6693300818366458,-0.2900888341592257,-0.4352558129446446,-0.821290829368083,-0.36420529070351293,0.015556954736961582,-0.006834931291621837,-0.003086620379358033,-0.4361142097258949,-0.8376748994600043,-0.3527880644358355,0.015419058161248791,-0.006763815216850456,-0.002993683341405946,-0.4196548593752252,-0.8338294865939608,-0.3633793469806733,0.01557392360289551,-0.006789638722861821,-0.002759471222480204
46,2461899.0,0.00109373904089795,-0.002438484462346525,-0.0010148922270253608,-0.6864094524699516,-0.6802293088763464,-0.2948134624967056,-0.4196343779058821,-0.8280029394185257,-0.3672374324129828,0.01568514067660175,-0.006588945949440843,-0.0029775082267388033,-0.4206324134091079,-0.8443170857590879,-0.3557305147303153,0.015543787155119409,-0.006520231502647821,-0.0028910729790781412,-0.4040194250737879,-0.8404957067743191,-0.3660850354893027,0.015696167547172932,-0.006542484540184536,-0.002651777449143533
47,2461900.0,0.001095297710758865,-0.002433548488735266,-0.0010128068659418382,-0.6739999945112384,-0.6909341114263344,-0.2994539845338802,-0.4038870876265095,-0.8344680478770398,-0.3701600029996242,0.01580865855846396,-0.006340940460320507,-0.002867483612319824,-0.4050281360804904,-0.8507147222710987,-0.3585699267272089,0.01566401419547116,-0.0062747272244871345,-0.00278761162464338,-0.3882640847096794,-0.8469138339217652,-0.3686826506028114,0.01581373025295705,-0.006293465115451087,-0.002543329853589469
48,2461901.0,0.001096845672598877,-0.0024286128139779577,-0.001010721351828976,-0.6613975702213812,-0.7014418576919103,-0.3040092486663724,-0.38801862990556896,-0.8406841717673612,-0.3729721064884727,0.01592746913840766,-0.006090989277837639,-0.0027565795604047733,-0.3893058974564473,-0.8568659232697821,-0.3613054641104805,0.01577970396230027,-0.006027372149548232,-0.0026833286708399717,-0.3723935357073785,-0.8530820402464839,-0.3711714547936659,0.01592657958834543,-0.006042655429350197,-0.002434161055473936
49,2461902.0,0.001098382966386635,-0.002423677508711094,-0.001008635720120361,-0.6486055886444527,-0.7117498924125254,-0.30847808325474396,-0.3720337310686116,-0.8466494028995596,-0.3756728800790286,0.01604153461000757,-0.005839167517150961,-0.00264482939387669,-0.3734702519544008,-0.8627688730684538,-0.3639363200773894,0.015890822375249358,-0.005778236586858907,-0.00257825375028661,-0.3564125069020275,-0.8589985731640015,-0.3735507432431345,0.0160346848649307,-0.005790130907907515,-0.002324303851025895
50,2461903.0,0.001099909634426656,-0.0024187426408949237,-0.001006550005080638,-0.635627474345751,-0.7218555287586157,-0.3128592957293732,-0.3559371545227055,-0.8523619085197756,-0.3782614944385862,0.01615081861902696,-0.005585550931263289,-0.0025322667236761577,-0.3575257874481681,-0.8684218265530272,-0.3664617175746597,0.015997336603514458,-0.005527391369630729,-0.002472416728049871,-0.3403257570929668,-0.8646617557286113,-0.3758198440127021,0.016138016843660008,-0.0055359673986572705,-0.002213791202728925
51,2461904.0,0.0011014257210396,-0.002413808275885211,-0.001004464239813796,-0.6224666969513178,-0.7317560515371564,-0.3171516768543044,-0.3397336992972136,-0.8578199319360736,-0.3807371539849754,0.016255286277402532,-0.005330215886988964,-0.002418925438147057,-0.3414771240135622,-0.8738231096973021,-0.3688809095271845,0.01609921507549594,-0.00527490783744395,-0.0023658476941457443,-0.3241380735916513,-0.8700699870429581,-0.3779781182051635,0.0162365477402141,-0.005280241146792968,-0.002102656228998988
52,2461905.0,0.0011029312722886859,-0.002408874476521427,-0.0010023784562849778,-0.6091267934060188,-0.7414487281153016,-0.3213540080522147,-0.3234281985708345,-0.863021793120117,-0.3830990971585842,0.016354904176732517,-0.00507323934063554,-0.002304839692253869,-0.3253289126644692,-0.8789711200603648,-0.3711931790591986,0.016196427488190567,-0.005020857818283291,-0.00225857695597593,-0.3078542707644266,-0.8752217426437678,-0.3800249601153945,0.0163302512299081,-0.005023028771305564,-0.001990932193861998
53,2461906.0,0.001104426335747723,-0.0024039413032239327,-0.0010002926853513868,-0.5956113818222829,-0.7509308227237994,-0.3254650696059582,-0.3070255181854069,-0.8679658892843862,-0.3853465966835356,0.01644964040126013,-0.004814698813408843,-0.002190043896674591,-0.3090858340796646,-0.8838643272659472,-0.3733978397078556,0.01628894481632211,-0.0047653136104264205,-0.002150635030699676,-0.2914791885706419,-0.8801155748637127,-0.3819597973708021,0.01641910245211699,-0.004764407241117448,-0.0018786524966347602
54,2461907.0,0.0011059109603059189,-0.0023990088140946123,-0.0009982069567988012,-0.5819241681645527,-0.7601996106008764,-0.3294836481479588,-0.2905305551469857,-0.8726506954346692,-0.3874789598178977,0.01653946454034439,-0.004554672366550882,-0.002074572706773436,-0.2927525973206316,-0.8885012734636051,-0.3754942356291451,0.016376739321207742,-0.0045083479641870395,-0.002042052637541922,-0.2750176910965757,-0.8847501131694087,-0.3837820910614583,0.0165030780142284,-0.004504453851220487,-0.0017658506616127897
